Date,Area,Code,Detached,Semi,Terraced,Flat
01/12/2017,Gateshead,E08000037,231782.7562,142939.3393,122298.7095,87700.78647
01/01/2018,Gateshead,E08000037,227847.5922,140524.0909,120031.8465,86176.87703
01/02/2018,Gateshead,E08000037,225907.944,139178.0234,118802.0901,84944.66927
01/03/2018,Gateshead,E08000037,228224.0642,140551.0221,119694.1372,85255.69969
01/04/2018,Gateshead,E08000037,230459.2443,141981.6288,121131.8497,85595.30333
01/05/2018,Gateshead,E08000037,231148.8664,142493.3459,121650.0604,85642.2709
01/06/2018,Gateshead,E08000037,230361.4677,142218.6827,121300.9886,85546.46823
01/07/2018,Gateshead,E08000037,233561.9125,144009.3207,122785.3617,86605.31225
01/08/2018,Gateshead,E08000037,236172.4988,145691.6679,124300.5798,87623.65305
01/09/2018,Gateshead,E08000037,236538.6994,145596.721,124361.2124,87425.78826
01/10/2018,Gateshead,E08000037,237889.3416,146490.7687,124905.7386,87971.45172
01/11/2018,Gateshead,E08000037,240789.0454,148093.2807,125894.1207,88524.9083
01/12/2018,Gateshead,E08000037,241197.9068,148547.2859,126112.4607,88854.1069
01/01/2019,Gateshead,E08000037,237108.7164,145801.7621,123585.7223,86967.60712
01/02/2019,Gateshead,E08000037,233327.2512,143394.4084,121574.9964,85757.89836
01/03/2019,Gateshead,E08000037,231655.1471,142455.0005,120654.1409,84640.7976
01/04/2019,Gateshead,E08000037,233895.0284,144103.3937,122298.4507,85397.39261
01/05/2019,Gateshead,E08000037,237808.756,147012.3817,124910.522,86665.99883
01/06/2019,Gateshead,E08000037,241067.8959,149091.4443,126722.4894,88006.2353
01/07/2019,Gateshead,E08000037,241651.5911,149538.7438,127195.2628,88214.25379
01/08/2019,Gateshead,E08000037,240428.0564,148233.6329,126096.9567,86690.19591
01/09/2016,City of London,E09000001,,,1189233.714,777891.9778
01/10/2016,City of London,E09000001,,,1195010.116,790055.2118
01/11/2016,City of London,E09000001,,,1229507.612,815992.8991
01/12/2016,City of London,E09000001,,,1217012.801,809149.8515
01/01/2017,City of London,E09000001,,,1227434.57,817654.0898
01/02/2017,City of London,E09000001,,,1189660.065,818093.52
01/03/2017,City of London,E09000001,,,1176573.144,851416.0699
01/04/2017,City of London,E09000001,,,1238739.417,903551.8492
01/05/2017,City of London,E09000001,,,1277795.874,937307.424
01/06/2017,City of London,E09000001,,,1174213.336,928316.5022
01/07/2017,City of London,E09000001,,,1371818.926,852499.6103
01/08/2017,City of London,E09000001,,,1329083.749,845129.9177
01/09/2017,City of London,E09000001,,,1492447.14,834409.3919
01/10/2017,City of London,E09000001,,,1272233.494,816190.3133
01/11/2017,City of London,E09000001,,,1234888.478,787920.744
01/12/2017,City of London,E09000001,,,1321238.147,775721.9336
01/01/2018,City of London,E09000001,,,,799677.2254
01/02/2018,City of London,E09000001,,,,780669.1239
01/03/2018,City of London,E09000001,,,,738167.2469
01/04/2018,City of London,E09000001,,,,729692.0505
01/05/2018,City of London,E09000001,,,,793436.4292
01/06/2018,City of London,E09000001,,,,786369.6628
01/07/2018,City of London,E09000001,,,,806727.1693
01/08/2018,City of London,E09000001,,,,781319.384
01/09/2018,City of London,E09000001,,,,798566.3705
01/10/2018,City of London,E09000001,,,,800482.3905
01/11/2018,City of London,E09000001,,,,762276.8651
01/12/2018,City of London,E09000001,,,,808981.2189
01/01/2019,City of London,E09000001,,,,863214.7838
01/02/2019,City of London,E09000001,,,,897966.5433
01/03/2019,City of London,E09000001,,,,856729.0349
01/04/2019,City of London,E09000001,,,,741966.3606
01/05/2019,City of London,E09000001,,,,736162.6548
01/06/2019,City of London,E09000001,,,,761574.8873
01/07/2019,City of London,E09000001,,,,742861.5507
01/08/2019,City of London,E09000001,,,,797429.3525
01/09/2016,Barking and Dagenham,E09000002,506299.0865,358766.561,305872.7611,221430.1558
01/10/2016,Barking and Dagenham,E09000002,512472.2455,362393.5104,308135.7118,224067.8586
01/11/2016,Barking and Dagenham,E09000002,514590.437,362677.7197,307469.3906,224034.443
01/12/2016,Barking and Dagenham,E09000002,515567.5554,362072.7063,306527.8627,224937.3201
01/01/2017,Barking and Dagenham,E09000002,511473.0407,357621.8766,302954.547,222733.0475
01/02/2017,Barking and Dagenham,E09000002,508404.9988,354243.5948,300379.1369,222687.9212
01/03/2017,Barking and Dagenham,E09000002,505505.9353,350989.0762,297313.856,221336.3569
01/04/2017,Barking and Dagenham,E09000002,510248.7175,353706.4685,299411.4863,223898.5469
01/05/2017,Barking and Dagenham,E09000002,519267.2229,361391.9423,305104.6184,228266.4754
01/06/2017,Barking and Dagenham,E09000002,521966.4702,364852.1364,308994.4159,231226.5449
01/07/2017,Barking and Dagenham,E09000002,523211.2339,367543.039,311272.3166,233026.9279
01/08/2017,Barking and Dagenham,E09000002,518707.1822,365755.9458,311322.6022,231320.6233
01/09/2017,Barking and Dagenham,E09000002,522248.7664,368208.231,313165.3193,232156.7255
01/10/2017,Barking and Dagenham,E09000002,525091.4669,370299.676,314406.1938,232137.8486
01/11/2017,Barking and Dagenham,E09000002,527681.1736,372042.987,314783.0269,232248.4332
01/12/2017,Barking and Dagenham,E09000002,526161.3796,371502.0812,314219.9381,230842.3335
01/01/2018,Barking and Dagenham,E09000002,523849.1392,369592.5353,312617.0198,230010.5634
01/02/2018,Barking and Dagenham,E09000002,529876.4378,370914.5795,313751.4336,231264.3321
01/03/2018,Barking and Dagenham,E09000002,529922.9977,368952.2384,312607.262,230521.6196
01/04/2018,Barking and Dagenham,E09000002,530237.3491,368205.5538,312826.7769,228711.4558
01/05/2018,Barking and Dagenham,E09000002,527131.5047,367197.376,312441.8282,226839.9664
01/06/2018,Barking and Dagenham,E09000002,534446.1405,373587.3179,316702.4443,229682.6238
01/07/2018,Barking and Dagenham,E09000002,535125.3838,374584.681,317420.6922,230318.1174
01/08/2018,Barking and Dagenham,E09000002,535495.235,375743.1946,318522.9056,230965.1909
01/09/2018,Barking and Dagenham,E09000002,536146.3096,376158.2597,319240.6663,231140.4734
01/10/2018,Barking and Dagenham,E09000002,542937.7279,380642.0938,322987.3046,233835.188
01/11/2018,Barking and Dagenham,E09000002,551020.026,385053.9754,326280.7862,235409.3225
01/12/2018,Barking and Dagenham,E09000002,549584.7973,383544.9507,324509.0605,234037.0583
01/01/2019,Barking and Dagenham,E09000002,544985.4177,380433.9106,320939.64,231167.433
01/02/2019,Barking and Dagenham,E09000002,539434.213,376741.2359,317147.5944,229948.3151
01/03/2019,Barking and Dagenham,E09000002,540910.6198,379327.0036,319337.4563,229909.0061
01/04/2019,Barking and Dagenham,E09000002,545881.672,382591.2013,322316.2627,230782.471
01/05/2019,Barking and Dagenham,E09000002,544990.9871,383126.0678,323187.9016,228391.7817
01/06/2019,Barking and Dagenham,E09000002,546741.5944,384237.8398,324202.4326,228535.1371
01/07/2019,Barking and Dagenham,E09000002,548301.8697,386599.58,326823.0802,230231.357
01/08/2019,Barking and Dagenham,E09000002,553861.6722,390226.8719,330609.227,231596.0139
01/09/2016,Barnet,E09000003,1217365.743,720384.1754,545523.5142,403337.8329
01/10/2016,Barnet,E09000003,1216053.965,718325.7894,541710.5449,403304.3361
01/11/2016,Barnet,E09000003,1204217.25,708124.9056,532697.5724,397969.4806
01/12/2016,Barnet,E09000003,1196163.97,700756.4719,527203.5735,395516.9237
01/01/2017,Barnet,E09000003,1220323.59,713775.2442,538474.8366,403864.8742
01/02/2017,Barnet,E09000003,1231744.332,720769.1152,544565.4553,411092.9477
01/03/2017,Barnet,E09000003,1251230.278,730939.0749,552463.2066,418581.6049
01/04/2017,Barnet,E09000003,1240969.16,721706.1668,545440.6238,414833.9777
01/05/2017,Barnet,E09000003,1240246.562,723532.6817,546222.779,416121.8229
01/06/2017,Barnet,E09000003,1202074.147,704462.5661,533337.6959,406059.1006
01/07/2017,Barnet,E09000003,1186325.432,700920.5033,530355.8164,403492.7713
01/08/2017,Barnet,E09000003,1187081.659,700643.5095,530973.515,400865.8309
01/09/2017,Barnet,E09000003,1221975.315,719229.1214,542656.1343,408783.2836
01/10/2017,Barnet,E09000003,1242901.406,729201.0201,549199.4243,412552.7385
01/11/2017,Barnet,E09000003,1236409.053,726954.4238,546500.6184,410448.3911
01/12/2017,Barnet,E09000003,1228867.362,722953.039,544787.8649,408074.6877
01/01/2018,Barnet,E09000003,1208833.89,713515.1739,537700.564,403149.1801
01/02/2018,Barnet,E09000003,1208246.787,712495.783,537029.5572,403453.6823
01/03/2018,Barnet,E09000003,1218456.864,722965.9799,544454.2825,407851.3159
01/04/2018,Barnet,E09000003,1226978.684,729467.2659,550604.906,409247.2036
01/05/2018,Barnet,E09000003,1209899.89,721337.6599,544788.8934,401378.8677
01/06/2018,Barnet,E09000003,1197155.795,711950.2631,535295.1294,394537.1013
01/07/2018,Barnet,E09000003,1202542.112,710593.9175,533578.892,393139.2891
01/08/2018,Barnet,E09000003,1230886.079,724434.413,543374.1492,400872.3384
01/09/2018,Barnet,E09000003,1236296.23,725880.7863,545242.281,400756.0263
01/10/2018,Barnet,E09000003,1241853.807,728550.7105,546769.7143,402344.5698
01/11/2018,Barnet,E09000003,1246012.376,728199.6658,545555.0606,399466.2178
01/12/2018,Barnet,E09000003,1240604.817,727441.3352,544180.6676,399940.3007
01/01/2019,Barnet,E09000003,1229246.305,721771.0855,539028.908,396083.1589
01/02/2019,Barnet,E09000003,1211435.161,712283.074,532006.94,393207.1748
01/03/2019,Barnet,E09000003,1194409.375,700432.0845,524724.5001,386075.1338
01/04/2019,Barnet,E09000003,1183685.519,693306.4475,521410.1385,382407.769
01/05/2019,Barnet,E09000003,1157721.624,681009.8839,513096.4522,373295.2491
01/06/2019,Barnet,E09000003,1174765.202,694000.5248,522609.0415,379938.7567
01/07/2019,Barnet,E09000003,1172041.223,695426.6926,523101.1456,378934.889
01/08/2019,Barnet,E09000003,1222230.451,722804.8888,544870.3594,391415.457
01/09/2016,Bexley,E09000004,548480.0447,409615.9421,330078.0461,232550.7365
01/10/2016,Bexley,E09000004,550552.4894,410432.4161,329710.6817,234015.2917
01/11/2016,Bexley,E09000004,555784.3095,412926.0517,330517.4167,235562.3086
01/12/2016,Bexley,E09000004,555111.2894,411094.009,329227.5896,235543.4311
01/01/2017,Bexley,E09000004,553814.8646,409739.1498,328660.7087,234636.2557
01/02/2017,Bexley,E09000004,549806.8249,406931.5601,327056.1435,235069.326
01/03/2017,Bexley,E09000004,549392.878,406714.4494,326620.3161,235691.5882
01/04/2017,Bexley,E09000004,548998.6312,406273.1947,326311.0408,236732.981
01/05/2017,Bexley,E09000004,555075.1873,412519.3969,330399.1301,240216.1526
01/06/2017,Bexley,E09000004,558119.3919,416189.8473,334113.947,242822.9153
01/07/2017,Bexley,E09000004,568523.4567,425161.8901,340963.6113,247994.8756
01/08/2017,Bexley,E09000004,569480.1869,425706.9362,342520.0511,247482.418
01/09/2017,Bexley,E09000004,563279.4116,420489.4446,337790.4297,243581.0191
01/10/2017,Bexley,E09000004,558066.2061,416110.0737,333862.6725,239902.602
01/11/2017,Bexley,E09000004,559895.1208,417502.5849,333949.3258,240056.9899
01/12/2017,Bexley,E09000004,566830.9299,423173.5512,338561.8052,242809.281
01/01/2018,Bexley,E09000004,569019.5987,425124.6246,340215.5028,243716.6557
01/02/2018,Bexley,E09000004,568865.119,423836.2303,339702.7605,242931.5375
01/03/2018,Bexley,E09000004,566940.4438,422150.7213,338283.901,241314.0612
01/04/2018,Bexley,E09000004,565141.6218,420995.3246,337991.9495,239568.3725
01/05/2018,Bexley,E09000004,561971.3287,419484.7844,336285.3272,237021.3134
01/06/2018,Bexley,E09000004,570132.9675,426511.2585,340971.8805,240428.6038
01/07/2018,Bexley,E09000004,578567.4299,431949.2189,345047.7265,243259.427
01/08/2018,Bexley,E09000004,581077.194,434119.7364,347305.4381,244343.5304
01/09/2018,Bexley,E09000004,580164.9567,432528.6511,346428.8618,242733.4431
01/10/2018,Bexley,E09000004,577909.6309,431171.92,345074.5837,241834.3815
01/11/2018,Bexley,E09000004,579089.8104,431010.1196,344199.5967,241041.4455
01/12/2018,Bexley,E09000004,577938.9927,430487.6129,343264.5642,241671.8855
01/01/2019,Bexley,E09000004,571751.3398,425428.893,338413.8282,237927.7728
01/02/2019,Bexley,E09000004,571166.3449,425217.7404,338096.2673,238274.1968
01/03/2019,Bexley,E09000004,566196.2281,422020.2129,335591.9373,234638.9362
01/04/2019,Bexley,E09000004,570019.5122,425737.1255,339322.9524,236144.1602
01/05/2019,Bexley,E09000004,564434.1257,423013.5145,337480.8959,233135.5304
01/06/2019,Bexley,E09000004,569178.474,426925.5948,340504.7216,235246.1764
01/07/2019,Bexley,E09000004,566556.3167,425416.5487,339378.4431,234067.5878
01/08/2019,Bexley,E09000004,574639.0342,429849.1439,342828.0435,234995.5721
01/09/2016,Brent,E09000005,1068783.392,703723.093,601779.0548,402965.064
01/10/2016,Brent,E09000005,1081848.075,711776.1315,605337.0903,408060.4719
01/11/2016,Brent,E09000005,1080172.339,708602.4647,600903.6998,406922.9353
01/12/2016,Brent,E09000005,1053857.778,689346.0208,584297.9978,397824.7101
01/01/2017,Brent,E09000005,1013532.413,662548.435,562649.8052,383490.4169
01/02/2017,Brent,E09000005,1015901.744,665027.3542,564757.9263,386990.5059
01/03/2017,Brent,E09000005,1034384.242,677147.9907,574189.7237,395164.8838
01/04/2017,Brent,E09000005,1042040.684,680347.5333,576865.8625,398598.176
01/05/2017,Brent,E09000005,1041478.919,682571.1951,577394.3882,400410.9816
01/06/2017,Brent,E09000005,1040811.634,683247.7018,580058.2039,402872.4859
01/07/2017,Brent,E09000005,1034471.351,682218.8153,578918.8469,401653.3157
01/08/2017,Brent,E09000005,1053266.265,693443.7026,590666.5303,406449.3509
01/09/2017,Brent,E09000005,1042352.322,686040.3061,582696.2614,399414.3415
01/10/2017,Brent,E09000005,1044013.857,686291.73,581848.6062,397245.3748
01/11/2017,Brent,E09000005,1037316.101,682372.5637,576974.9064,394019.8893
01/12/2017,Brent,E09000005,1057265.376,696309.2137,588639.1491,401186.7595
01/01/2018,Brent,E09000005,1053763.58,694565.4992,587385.4186,400997.3905
01/02/2018,Brent,E09000005,1052294.138,693084.3305,585701.9271,401188.2543
01/03/2018,Brent,E09000005,1030992.198,680050.6685,575203.4002,391901.1993
01/04/2018,Brent,E09000005,1039346.616,687343.3751,581677.564,392744.6846
01/05/2018,Brent,E09000005,1035755.68,685792.5527,581678.2157,387318.7213
01/06/2018,Brent,E09000005,1064707.6,706592.1513,596019.1311,396366.4404
01/07/2018,Brent,E09000005,1096648.511,724238.5328,610984.4294,406127.0378
01/08/2018,Brent,E09000005,1127728.771,743777.8895,627102.3581,418475.2773
01/09/2018,Brent,E09000005,1110195.832,730307.6936,617439.0829,411349.9128
01/10/2018,Brent,E09000005,1070618.431,704204.1175,594804.4544,397782.2789
01/11/2018,Brent,E09000005,1048447.564,688146.5219,580039.1338,385015.6727
01/12/2018,Brent,E09000005,1042551.747,685693.8409,575590.4125,383456.4577
01/01/2019,Brent,E09000005,1048119.046,689106.1151,578083.1862,384974.442
01/02/2019,Brent,E09000005,1041925.267,686242.392,574701.7693,386492.6997
01/03/2019,Brent,E09000005,1034787.82,680634.4695,572559.6323,384153.4829
01/04/2019,Brent,E09000005,1042212.156,687350.4911,579396.4037,387299.2647
01/05/2019,Brent,E09000005,1029967.556,680452.2139,576168.9073,381314.0237
01/06/2019,Brent,E09000005,1008697.172,667570.1787,565382.7257,373635.1566
01/07/2019,Brent,E09000005,1015222.261,672079.2272,569897.0208,375906.7745
01/08/2019,Brent,E09000005,1033936.679,682543.5188,579569.1692,379791.1228
01/09/2016,Bromley,E09000006,859982.8193,522330.8186,390646.2246,296188.5663
01/10/2016,Bromley,E09000006,845134.6915,512510.81,381786.842,291284.0701
01/11/2016,Bromley,E09000006,843195.3303,509346.2962,378009.4376,289594.8493
01/12/2016,Bromley,E09000006,847620.4127,510377.8361,379005.4467,291549.0282
01/01/2017,Bromley,E09000006,862120.7826,518699.0726,385964.4878,296452.3525
01/02/2017,Bromley,E09000006,857898.0059,516707.5798,385490.3832,297337.7643
01/03/2017,Bromley,E09000006,856736.6074,515784.8473,384692.6332,297372.4867
01/04/2017,Bromley,E09000006,856432.7779,514029.2567,383867.9348,297742.4566
01/05/2017,Bromley,E09000006,863833.2223,520562.4902,388073.1141,301445.3665
01/06/2017,Bromley,E09000006,866816.7531,524383.8563,391907.8741,304427.9203
01/07/2017,Bromley,E09000006,865798.7639,527064.2416,393150.4178,305752.82
01/08/2017,Bromley,E09000006,865992.9692,526056.5823,393137.2696,303860.1726
01/09/2017,Bromley,E09000006,869822.6064,526970.2501,392631.2781,302787.9564
01/10/2017,Bromley,E09000006,871926.6204,526971.4218,392199.8388,301358.9587
01/11/2017,Bromley,E09000006,875487.9117,530102.5104,393534.4007,302614.3311
01/12/2017,Bromley,E09000006,874745.6795,530678.9533,394506.283,302455.4982
01/01/2018,Bromley,E09000006,875830.2037,532336.8324,395665.1552,303392.9129
01/02/2018,Bromley,E09000006,875847.9724,531456.8098,395394.469,302357.8563
01/03/2018,Bromley,E09000006,866969.8922,527399.0588,391873.5525,298573.2611
01/04/2018,Bromley,E09000006,866050.2987,527691.541,393033.1502,296956.2245
01/05/2018,Bromley,E09000006,861063.7975,525772.8411,391279.7239,293742.497
01/06/2018,Bromley,E09000006,860976.5289,525361.2124,390034.6645,292837.1931
01/07/2018,Bromley,E09000006,873278.6774,530051.2093,393103.7949,295222.2199
01/08/2018,Bromley,E09000006,881591.5052,533811.0281,396146.778,297717.8334
01/09/2018,Bromley,E09000006,893262.2055,539321.822,400565.0294,300221.2134
01/10/2018,Bromley,E09000006,890259.1459,537635.0911,398887.637,299167.5251
01/11/2018,Bromley,E09000006,890998.9504,536287.5074,397338.7761,297112.8814
01/12/2018,Bromley,E09000006,885415.4371,534439.2325,395486.5121,296521.5311
01/01/2019,Bromley,E09000006,880852.7847,531921.6951,392722.7455,294549.3226
01/02/2019,Bromley,E09000006,876434.8765,530356.9915,391125.5442,294614.0488
01/03/2019,Bromley,E09000006,867636.5593,524920.3604,387466.0707,291057.3846
01/04/2019,Bromley,E09000006,855544.2762,518016.4434,383695.7561,287055.0019
01/05/2019,Bromley,E09000006,848865.4994,515665.2367,382341.8088,284258.0874
01/06/2019,Bromley,E09000006,856990.9798,521732.9893,386391.8938,287227.1742
01/07/2019,Bromley,E09000006,867655.2459,529085.8181,391461.3691,290334.9586
01/08/2019,Bromley,E09000006,890169.5134,540842.6259,400286.8047,294877.0093
01/09/2016,Camden,E09000007,2574106.364,1771362.071,1201370.749,711495.6273
01/10/2016,Camden,E09000007,2635197.691,1806386.6,1222728.2,728590.0546
01/11/2016,Camden,E09000007,2724674.97,1860284.483,1256064.14,751879.52
01/12/2016,Camden,E09000007,2735410.059,1860305.7,1255710.024,753635.1744
01/01/2017,Camden,E09000007,2810277.856,1908978.646,1292752.525,775338.7922
01/02/2017,Camden,E09000007,2705635.472,1830738.027,1238816.377,747285.0062
01/03/2017,Camden,E09000007,2690758.353,1812343.174,1220103.291,737895.202
01/04/2017,Camden,E09000007,2674501.005,1789457.339,1194539.659,724632.9665
01/05/2017,Camden,E09000007,2720381.434,1821195.211,1214069.519,739880.5583
01/06/2017,Camden,E09000007,2806666.35,1887416.951,1254490.804,765090.6181
01/07/2017,Camden,E09000007,2850349.354,1932647.153,1285467.018,785179.7698
01/08/2017,Camden,E09000007,2882325.09,1959100.422,1296272.04,783275.7132
01/09/2017,Camden,E09000007,2892452.33,1958791.319,1301350.63,782848.6395
01/10/2017,Camden,E09000007,2826340.941,1905333.236,1262026.895,755104.4192
01/11/2017,Camden,E09000007,2836262.16,1913455.918,1274969.475,766272.7146
01/12/2017,Camden,E09000007,2832589.416,1913469.747,1271032.26,764533.2976
01/01/2018,Camden,E09000007,2855203.125,1943081.319,1291829.593,778603.8778
01/02/2018,Camden,E09000007,2920448.389,1994725.623,1316592.292,792191.7281
01/03/2018,Camden,E09000007,2814451.297,1940709.493,1286541.274,772590.3804
01/04/2018,Camden,E09000007,2864208.308,1977131.054,1312016.376,783844.6896
01/05/2018,Camden,E09000007,2777556.558,1927461.454,1278479.217,757097.9038
01/06/2018,Camden,E09000007,2853611.497,1971878.983,1299204.703,768042.2201
01/07/2018,Camden,E09000007,2851722.572,1959354.274,1284755.997,755543.1778
01/08/2018,Camden,E09000007,2825795.03,1925831.304,1268184.005,746344.7131
01/09/2018,Camden,E09000007,2793657.174,1907217.803,1256694.156,736100.2322
01/10/2018,Camden,E09000007,2728228.93,1861764.047,1232287.258,726133.4743
01/11/2018,Camden,E09000007,2746672.045,1871157.566,1233612.665,724414.8814
01/12/2018,Camden,E09000007,2940826.141,2000002.892,1314821.543,779461.985
01/01/2019,Camden,E09000007,2958456.297,2015238.602,1322345.821,783373.3958
01/02/2019,Camden,E09000007,2932315.505,1996319.282,1308794.546,779437.597
01/03/2019,Camden,E09000007,2757197.449,1879847.661,1234657.879,729377.8745
01/04/2019,Camden,E09000007,2821906.099,1923006.828,1261656.189,740526.5377
01/05/2019,Camden,E09000007,2861830.812,1966044.13,1293890.546,751704.4934
01/06/2019,Camden,E09000007,2914508.844,2012656.468,1327566.214,770440.813
01/07/2019,Camden,E09000007,2902225.206,2016664.768,1334818.625,772516.0826
01/08/2019,Camden,E09000007,2786180.798,1932899.381,1275968.007,733559.9333
01/09/2016,Croydon,E09000008,753473.5908,484100.5635,356355.5247,274370.6216
01/10/2016,Croydon,E09000008,753678.7798,482980.6447,354324.7765,273957.3831
01/11/2016,Croydon,E09000008,747523.39,477529.0163,349091.2503,270824.7036
01/12/2016,Croydon,E09000008,747550.7441,476285.3186,348177.6913,271490.1958
01/01/2017,Croydon,E09000008,745633.3057,474884.6245,347873.4792,271618.9229
01/02/2017,Croydon,E09000008,750234.942,478292.4668,351312.6759,275590.9608
01/03/2017,Croydon,E09000008,752452.2072,479637.4206,352292.6835,277278.1462
01/04/2017,Croydon,E09000008,753628.1158,479521.9273,352476.5502,278522.2209
01/05/2017,Croydon,E09000008,749021.7968,478887.072,351416.4593,278316.89
01/06/2017,Croydon,E09000008,754049.4384,483500.6885,356078.3793,281855.2062
01/07/2017,Croydon,E09000008,759590.9791,489344.5102,359964.8862,284741.6662
01/08/2017,Croydon,E09000008,764889.1628,491389.2543,362319.7863,284660.1808
01/09/2017,Croydon,E09000008,770236.1389,493625.7372,362758.3683,284430.9752
01/10/2017,Croydon,E09000008,767021.3668,490587.0795,359805.4946,281449.2521
01/11/2017,Croydon,E09000008,767835.2156,491570.1752,359661.3487,281125.3229
01/12/2017,Croydon,E09000008,764264.9685,490479.3685,359727.3008,279537.1299
01/01/2018,Croydon,E09000008,759302.6017,487730.5034,357805.8421,277922.8419
01/02/2018,Croydon,E09000008,757663.5333,485502.4487,356402.7049,277110.8823
01/03/2018,Croydon,E09000008,748550.5922,479785.9291,351674.5651,273233.4435
01/04/2018,Croydon,E09000008,753849.0822,483969.0398,355714.1802,273856.6536
01/05/2018,Croydon,E09000008,759634.456,489117.0585,359431.9961,274409.2231
01/06/2018,Croydon,E09000008,767540.486,495067.5501,362757.9538,276470.3345
01/07/2018,Croydon,E09000008,770762.3539,495599.1854,362930.9788,276787.8561
01/08/2018,Croydon,E09000008,766256.3213,492177.8516,360563.683,275159.3627
01/09/2018,Croydon,E09000008,767026.3441,491270.8274,360070.4529,274630.6564
01/10/2018,Croydon,E09000008,764211.0556,489387.2413,358588.5137,273597.3177
01/11/2018,Croydon,E09000008,764914.6599,489087.4639,358053.9603,271490.1483
01/12/2018,Croydon,E09000008,754061.2548,483180.1087,353742.4419,268171.3529
01/01/2019,Croydon,E09000008,758925.2221,486055.1277,354832.6864,268998.6924
01/02/2019,Croydon,E09000008,755445.3602,483898.3518,352487.7817,269001.6999
01/03/2019,Croydon,E09000008,761274.847,487827.5006,355561.534,270177.624
01/04/2019,Croydon,E09000008,749387.4957,481656.2621,352199.1341,266739.3853
01/05/2019,Croydon,E09000008,749578.2749,483314.781,353968.835,265869.1091
01/06/2019,Croydon,E09000008,749336.2214,483577.7384,353979.5273,265958.6936
01/07/2019,Croydon,E09000008,754261.4043,486663.7653,355936.3578,266811.2423
01/08/2019,Croydon,E09000008,750640.564,482768.9952,353194.4491,263454.9387
01/09/2016,Ealing,E09000009,1070299.972,653129.0256,540916.5487,385922.3467
01/10/2016,Ealing,E09000009,1072026.612,652819.3887,538298.94,386744.154
01/11/2016,Ealing,E09000009,1072536.514,650295.6814,535043.931,386014.3181
01/12/2016,Ealing,E09000009,1095815.923,662116.5521,544767.3875,394742.1238
01/01/2017,Ealing,E09000009,1103492.955,666142.5621,549680.3962,398051.0336
01/02/2017,Ealing,E09000009,1100090.303,664231.0403,548231.3725,399647.0389
01/03/2017,Ealing,E09000009,1092390.714,657743.1408,542911.6067,397343.9184
01/04/2017,Ealing,E09000009,1086584.454,651328.7446,537396.9984,395156.1001
01/05/2017,Ealing,E09000009,1091832.846,656593.1391,541137.5775,398892.0673
01/06/2017,Ealing,E09000009,1081170.791,651839.9968,538673.6326,397247.1801
01/07/2017,Ealing,E09000009,1087861.281,659741.3469,544751.6951,401708.8743
01/08/2017,Ealing,E09000009,1090259.175,659761.499,545856.871,399695.3465
01/09/2017,Ealing,E09000009,1096396.367,663053.9019,546871.2257,399540.7623
01/10/2017,Ealing,E09000009,1087614.114,656212.2264,540072.5078,393334.8525
01/11/2017,Ealing,E09000009,1079027.888,652751.735,536285.2527,390814.6442
01/12/2017,Ealing,E09000009,1055794.514,639135.3637,525728.5493,382093.2462
01/01/2018,Ealing,E09000009,1062773.967,645133.3077,530616.7056,385891.0218
01/02/2018,Ealing,E09000009,1071427.79,649977.3838,534146.9948,388237.8242
01/03/2018,Ealing,E09000009,1084048.064,660809.8019,542742.6842,393675.7865
01/04/2018,Ealing,E09000009,1077293.283,658907.1468,541910.7951,390104.0545
01/05/2018,Ealing,E09000009,1061407.582,650128.2098,535189.2636,382268.0931
01/06/2018,Ealing,E09000009,1073761.979,657969.0178,539137.0548,384767.7062
01/07/2018,Ealing,E09000009,1084394.09,660584.1409,540944.3827,385788.5996
01/08/2018,Ealing,E09000009,1102318.367,670532.1738,549070.4847,391606.4205
01/09/2018,Ealing,E09000009,1104209.634,669193.5159,549603.5029,390851.9055
01/10/2018,Ealing,E09000009,1093269.021,663198.6196,544885.6959,388185.9115
01/11/2018,Ealing,E09000009,1103800.041,668227.9142,547848.0371,389145.9074
01/12/2018,Ealing,E09000009,1100696.639,669281.3912,546179.4831,389573.494
01/01/2019,Ealing,E09000009,1103622.093,670663.8985,546396.2586,389384.9993
01/02/2019,Ealing,E09000009,1085788.194,660002.683,536950.2179,384508.5662
01/03/2019,Ealing,E09000009,1068024.907,647179.7608,528464.9831,376224.5147
01/04/2019,Ealing,E09000009,1060198.953,642260.1203,525750.6541,372628.5943
01/05/2019,Ealing,E09000009,1070132.861,650183.44,534198.4991,375358.0451
01/06/2019,Ealing,E09000009,1090909.146,664800.5261,546399.3998,383531.6241
01/07/2019,Ealing,E09000009,1095503.481,669496.6569,550492.6786,385537.1137
01/08/2019,Ealing,E09000009,1092237.499,663713.8671,545880.7686,379954.5653
01/09/2016,Enfield,E09000010,934423.3667,599832.6435,414130.4342,295960.735
01/10/2016,Enfield,E09000010,934360.8882,598797.9921,411974.5761,295764.2704
01/11/2016,Enfield,E09000010,933593.1759,596007.4555,408716.7815,294170.204
01/12/2016,Enfield,E09000010,926219.5595,589065.7462,404060.8146,292216.7463
01/01/2017,Enfield,E09000010,919804.3999,584131.5617,401545.8682,290451.3728
01/02/2017,Enfield,E09000010,901903.2319,573307.0693,395110.4076,287533.0635
01/03/2017,Enfield,E09000010,894128.9834,568108.3438,391523.8918,285616.9767
