Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b096127424f3df9d233b5906c462529d2ffe452dbca997fbacdd5e7f31eeefe5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.971728,51.145546,On or near ZETA CLOSE,E01029090,Sedgemoor 010A,Investigation complete; no suspect identified
b22ea4957cdded86d6961de06835084e26e6f2e0c6f8848d667fa7756f8ce0e2,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-0.272373,51.661911,On or near Sports/Recreation Area,E01023538,Hertsmere 006E,Investigation complete; no suspect identified
906930514ebf6fc2b9a21e2bbf1a5e36e19ea71b5218203b838e934a3f6d2041,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
6c204baf6c5ac5aec6784fe4da6c2c9d114b82d430da5addde3c15bd1be9a550,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.635576,51.510912,On or near NORTON FARM ROAD,E01032516,Bristol 001G,Investigation complete; no suspect identified
498cf818ff2fc8f797a05d7ca1cad703d399023b38c44c6e2e18da9ac2aaf3ac,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.103178,51.014673,On or near FORE STREET,E01029284,Taunton Deane 010B,Investigation complete; no suspect identified
ab62be5d6e1c390fd34dda3e8a8daa393036099ab1290387084f45e1f517bc4f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.635878,51.213273,On or near Hospital,E01029082,Mendip 008E,Investigation complete; no suspect identified
e44f33f97ab95024e27b5acff067bf817b3e784aa92e8512b788a1457d5d2b8b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.398045,51.590049,On or near Petrol Station,E01014930,South Gloucestershire 003D,Investigation complete; no suspect identified
50df9da1ab81f9f6cbdfdda2e84eaa9d3e9813634e3e5ee51a5f06b3948b0bc7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.715110,51.147874,On or near HIGH STREET,E01029046,Mendip 011A,Investigation complete; no suspect identified
99c6a79c1c35ba88c68b3586b6a3ab79ef1df8314154fab917765d5f1f4e7ca4,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
d8bc3d8f1a8837886b2f14728313be54bda8f7d50e338307f4dd69570965a7d8,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.100287,51.034034,On or near ST DAVID'S GARDENS,E01029307,Taunton Deane 004E,Investigation complete; no suspect identified
c2e1bd48eb8507ccddf7b06282fc282becd15b9a6c1d02878bbcaeeccb7bf0dc,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
79c5daa4648736c5d776c90489e074ac58cc025ba185e3cccb21134cd5fb7846,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.975489,51.341975,On or near ELLENBOROUGH CRESCENT,E01014802,North Somerset 020D,Investigation complete; no suspect identified
a30ee1e988fed5f93f73bde8fb5cb9f2e80f5ddf7e053106cea2032d8f04e344,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
b471d0addc926648696a7aa89c1e3546a36703c2f6abc9a5f1ab0f12833f528f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
b926fac5b9624b7be9ea16c6216a0f4e4dd588c9886ff9e34113719c54ef61b3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
39482c001c4cf7b458b4dbc8e4341307db125826c271aeaca9acb36a17f09b08,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.559849,51.425967,On or near WEST TOWN LANE,E01014708,Bristol 049G,Investigation complete; no suspect identified
353099bb93a6935a2405a7b6f5e75ec33fd3ea1feccf11ac5cccfaf8e4f75856,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
5d3aacfe18281322a0158a7f38dc66cb4f413da6d22e96d68a01af93aa4dad07,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.545134,51.429481,On or near Shopping Area,E01014536,Bristol 043D,Investigation complete; no suspect identified
986065aa1dcb7ea3d923078310c0683b3a2d89e4b4d5a1be84fd82214a982998,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.427757,51.315198,On or near Petrol Station,E01014445,Bath and North East Somerset 022E,Investigation complete; no suspect identified
4a4c751f366361495d2913f85c5c6b5b4296d4e2cf948fb045bbd8fef972b71a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.606914,51.456637,On or near QUEEN'S ROAD,E01014542,Bristol 032C,Investigation complete; no suspect identified
766f6935bbd467ad7fb7faed415c8d70502d2f3605f422f2fb8896243833db0e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.596800,51.503212,On or near CRANMORE CRESCENT,E01014689,Bristol 002B,Investigation complete; no suspect identified
e773e9909db720b588708892acd1b3ccf5b04aef7980246b35b7960eedd9f8f9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
aab0f7bfe04cab8b387b7d546f61271ec6e85c9866817282540927478608a16f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.976487,51.349736,On or near PALMER ROW,E01014800,North Somerset 020B,Investigation complete; no suspect identified
9fb63a52038856f786628ff19242d7621f76356eaf8ab88e54dcfc260d494080,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.526290,51.606852,On or near THE CLOSE,E01014991,South Gloucestershire 002B,Investigation complete; no suspect identified
cd59ce9d6e72983d1e942a8e131b33e5ef9f606e04dadf14a84eaaa145d0bc7c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
cfb03985e600d9e3904a0798d6386feb8c34129d7b59aa2ff6a654db0a7c8907,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
68a020482e92556b9319029736693a1c3c7ec93ff7bdfa59a49d398ad94807fd,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.529557,51.465626,On or near COSSHAM WALK,E01014685,Bristol 028C,Investigation complete; no suspect identified
7b0c2107825a345600205e08cca7eba455497792984d19d90e03560bf0a3b04c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.588753,51.493739,On or near DORIAN MEWS,E01014632,Bristol 004B,Investigation complete; no suspect identified
60d7e6031e050f465ef87d0d80acd0305d274194c9a07e08514df34ee34fdc2e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
c6ed45babca7f052ed66bfa955cd3152757ed8f3918009cefe6d82dee4591eca,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.608919,51.473136,On or near CANOWIE ROAD,E01014672,Bristol 017E,Investigation complete; no suspect identified
6818629215042069317d24202306a7d8c0ba6ce6c03f44469c3adb3a86d8a625,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.606914,51.456637,On or near QUEEN'S ROAD,E01014542,Bristol 032C,Investigation complete; no suspect identified
6d900dfd3c739283f81d7cc374cadb58c07d195d3e9ec09db79fc9feeabffc4d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.562134,51.460907,On or near CANON STREET,E01014564,Bristol 055A,Investigation complete; no suspect identified
b3f55e1772e43dff0f0f4bf03bf480d3da46e5aa37d05f6832120b711cb800bb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.644635,51.211957,On or near THE LIBERTY,E01029083,Mendip 005D,Investigation complete; no suspect identified
851bd1bd95c7105dcb4ac18fd2ccacd83d89eccc420513b0466d7fd2e73a6dd0,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.850683,51.430997,On or near KENNAWAY ROAD,E01014756,North Somerset 010A,Investigation complete; no suspect identified
50e13ca39a7adb4e9ef758d8923c8b6b716f5c2d1278b2ebb7d0a9d78ba14583,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.852251,51.451082,On or near BAY ROAD,E01014758,North Somerset 005C,Investigation complete; no suspect identified
1d08dedd14a44237aa5517e9d67fc6243715e7148b62c841147a794f1fb8d002,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.540534,51.512539,On or near HIGHFIELDS CLOSE,E01014981,South Gloucestershire 017B,Investigation complete; no suspect identified
d496105595b6bf86aeaa12a3dd47f18d4eedb3612e6b816bd4d43e21f75e6443,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.649095,51.486794,On or near ST EDYTH'S ROAD,E01014643,Bristol 007C,Investigation complete; no suspect identified
47a5b9d551a993c62d8737d5d4926eaf4fdd5d3189c8240f66514a8af5aaf360,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.971262,51.166286,On or near HILLSIDE,E01029145,Sedgemoor 006C,Investigation complete; no suspect identified
968bbeb63b98964ed8417a449de04acf32caa1eba86345ded7e7f1aa733c6500,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.556564,51.463352,On or near PROSPECT PLACE,E01014565,Bristol 029A,Investigation complete; no suspect identified
275ac5f06083c549eaaf82173146e006c6cd88ba5939fc65d75aeb254347251b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
82dce14a204470b2daae8c9133e5592ca902e2e9fa3b76325846bd60b185229f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.535601,51.448191,On or near DEVANEY CLOSE,E01014530,Bristol 035C,Investigation complete; no suspect identified
b51739169fbdba53cc0c19ee4e19b9e6003a4a521aa881e515701ca11be1b704,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.012354,51.138251,On or near POSITANO COURT,E01032631,Sedgemoor 011E,Investigation complete; no suspect identified
03a80c20f0eab10a2b0d13af04c31c5de436923012e02bc8346d5c0577803cc6,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.664067,51.495261,On or near BROXHOLME WALK,E01014497,Bristol 003A,Investigation complete; no suspect identified
ecbcea7dde9e81ce284344ecd5e14b84c82dd71cc9c0e209441957927e574b5f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
eff9bd7cafa8a8e8938bb358ee47f482da33645fb3496fa8f577abdb2049133c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.611876,51.464992,On or near WHATLEY ROAD,E01014553,Bristol 026C,Investigation complete; no suspect identified
2436cd6bd96ea5c6d965cc31df4588efd58f1d37be640782df72990f6c0d33d5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
1b61d41b3dde82b63b3971093736aebacf3976e916c4c5ccda35e24c3b887b77,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.360022,51.377837,On or near DORCHESTER STREET,E01014371,Bath and North East Somerset 007B,Investigation complete; no suspect identified
101cf512078624d615cbc81edc5bf8000a6f8da663af022a3ca82af03b4f215c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.111746,51.015266,On or near Supermarket,E01029302,Taunton Deane 011D,Investigation complete; no suspect identified
0293e20cb4edcd993a4e160c00d5a3ef418a57856b1dc184df9b98d069b1a113,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
bdc5c4b0f3b15b1ba9a52968e36c063772c0447ca1e1c34d8e896091fa866514,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.998175,51.107115,On or near MUSCOVY DRIVE,E01032630,Sedgemoor 014G,Investigation complete; no suspect identified
68f2b95fef3d4bf24d499e53c86348cef2d356f31b1d96935a0ef28c4b4c37bf,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
c317d00b3119df0eb3310cab404ae4cd80bdbb6ee71084061f8c0f013e6cdf22,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.715110,51.147874,On or near HIGH STREET,E01029046,Mendip 011A,Investigation complete; no suspect identified
3b705b7e4edb42fc29ea9ad07984b696a6ba87009f0d8f21029fbc2cc36209ba,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.086161,51.014257,On or near SHELLEY GROVE,E01029280,Taunton Deane 009A,Investigation complete; no suspect identified
6720001d5cb715d1a73ff0862bbaa6ef253e33a0f409df1febb1573f9c713250,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.501744,51.466819,On or near WATTS LANE,E01014922,South Gloucestershire 026A,Investigation complete; no suspect identified
67ae79bdb2260070385ad1e449b401db65769a6575cdf6e9e89c76389cf246f6,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.693901,51.207404,On or near HOLMLEA,E01029052,Mendip 005A,Investigation complete; no suspect identified
adf5fe3de14927722dd0617988559548776f2a8f9d29ce571853e569ec26a203,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.670131,51.487359,On or near BUCKLEWELL CLOSE,E01014492,Bristol 008A,Investigation complete; no suspect identified
561af96b3127c62b9c39f1fbb7c694b65b95f9a95c9a28d7ce5f37b56da4969d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.413661,51.540587,On or near Supermarket,E01015017,South Gloucestershire 006D,Investigation complete; no suspect identified
7c1853907268e2bf4c79b40e81ae1c11bcd01bae50957ba34dbec0e92d367710,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.929833,51.345494,On or near BODLEY WAY,E01032669,North Somerset 027B,Investigation complete; no suspect identified
a0780b85888d3bb145be14920cedd0880c28f5b64ac5347302cde00d6334c8e9,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.484466,51.450284,On or near BODEY CLOSE,E01014945,South Gloucestershire 030G,Investigation complete; no suspect identified
0b48d858e325f0c2cdf30e11defb8c34fafdbed0ec1f7eced72d5ea5910d25ca,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.501870,51.491428,On or near FARM ROAD,E01014898,South Gloucestershire 022B,Investigation complete; no suspect identified
d2d3a8283131b216d6aaf2a0683d162eff1216eb66b8fc6fd11704fe78633572,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.821020,51.388398,On or near CHERRY CLOSE,E01014857,North Somerset 012C,Investigation complete; no suspect identified
4b7eb62ac304e57f0cef8c044967fd5726b3717fc204cd5ae5e3488fdf4a31ce,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.004130,51.128124,On or near CORNHILL,E01029112,Sedgemoor 009E,Investigation complete; no suspect identified
783f1a5acdea86a384a9431175157ae11716094d112d877f010992234dc42e0b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.086161,51.014257,On or near SHELLEY GROVE,E01029280,Taunton Deane 009A,Investigation complete; no suspect identified
9dc4bff82ac66be6fab987b912de8061f7089b386c249b2b50c3b4d9b213e263,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.498870,51.468647,On or near TYNDALE ROAD,E01014958,South Gloucestershire 027E,Investigation complete; no suspect identified
f4a0261dd2392e8b54d837d4f8dd2d07e0944d1afd57b09262dae0735219261c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.063684,51.027521,On or near ST QUINTIN PARK,E01029317,Taunton Deane 006D,Investigation complete; no suspect identified
39fe926bdf5a37b9f5a46c107c96676b9e13f586e52e6fbbe5f9f6cbb308d857,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.425987,51.544877,On or near BEAUFORT AVENUE,E01015019,South Gloucestershire 007A,Investigation complete; no suspect identified
00f846e1af193598c95b0778cbbd991cb9d296e9b24ded800fd2ca0d2a828a3a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.565254,51.467672,On or near HENRIETTA STREET,E01014568,Bristol 057A,Investigation complete; no suspect identified
d13b0d29932d3072cfdd13ae7819198c0014b4710a6e9453bc5859c7f6b4f436,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.571738,51.496845,On or near RUSKIN GROVE,E01014659,Bristol 005C,Investigation complete; no suspect identified
f73d44f56e9172c500db0db78c5123d2c9c4fb05c8e75e0aea28a6f86728c20b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.121378,51.025102,On or near Shopping Area,E01029276,Taunton Deane 002A,Investigation complete; no suspect identified
31b3fad2fb597113909195b7bf4ffda5722be6c4fc02b5ae4b7d058dab06c21e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.986739,51.127454,On or near CLIPPER CLOSE,E01029108,Sedgemoor 010D,Investigation complete; no suspect identified
276674da47f81cafdc1ad6d5747f6a11eb544efd78d2efd14c4b9e75691c6f9e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.552258,51.545358,On or near WARREN CLOSE,E01014879,South Gloucestershire 009E,Investigation complete; no suspect identified
809ecea845a6f0ba0eec01ea51053fc13d9eb2cf7f81cd18980ab6841486488a,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.574865,51.469522,On or near JOHN STREET,E01014486,Bristol 023B,Investigation complete; no suspect identified
d98a144a4815e4667e5e5e0c75672c1ca4c74bf5fbd217d3c211e113fddec74d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.495258,51.454159,On or near LINTHAM DRIVE,E01015004,South Gloucestershire 029E,Investigation complete; no suspect identified
48aa127e6c134daf829d0cd121b0294b72662090a3b34c5e602ee603e325f5d8,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.778147,51.479615,On or near ST MARY'S PARK ROAD,E01014796,North Somerset 003C,Investigation complete; no suspect identified
76c1de99725af419c9022a28c023e5d213bf22cb25635960090908043f882a1d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.776805,51.280896,On or near ORCHARD WAY,E01029126,Sedgemoor 001B,Investigation complete; no suspect identified
77312edd154e8b220470117739752060321afd384395b34ce48aad10b613afbb,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.109799,51.012515,On or near COMPASS HILL,E01029301,Taunton Deane 010D,Investigation complete; no suspect identified
399a6909a21f7e4720a0695807f6c7553f060b110f3b544e08f4e621f2440b40,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.976742,51.353636,On or near ST JOSEPH'S ROAD,E01014843,North Somerset 018C,Investigation complete; no suspect identified
f0b23804c7d81cfeda3d155b13591cdb5d7abdd45dd8d4655d13279c5e12416f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.586288,51.457659,On or near PENN STREET,E01033342,Bristol 025E,Investigation complete; no suspect identified
926d7165cd08b1d6888cbe8b1a4b6dd22600cbf994022951a88b3d2f61f5acfe,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.996296,51.238130,On or near PRINCESS STREET,E01029116,Sedgemoor 004B,Investigation complete; no suspect identified
7a26cf1368f3830ae5da434ab9b1768b90eecae1269a6f44d1e6edc0db94713b,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.498870,51.468647,On or near TYNDALE ROAD,E01014958,South Gloucestershire 027E,Investigation complete; no suspect identified
3aee6b12c1b0cb8e2b74cd920de8195a340e252620d9f5fe2e3c0af536ecf142,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
3ddf4a6caa576cfd7ae19380dc5dfeff12e498c67201f11a52190a8c31690998,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.947426,51.352663,On or near SOMERDALE AVENUE,E01014813,North Somerset 017B,Investigation complete; no suspect identified
dae7011defaf5060eb75f8738f08014250b9cd3163e220e3d12a8c882c56f207,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
1c64e5bab2c7db365d11a1b834d3af155025f64e42fdf3868eaba3871c271cba,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.138767,51.181132,On or near PADDONS FARM,E01029337,West Somerset 004C,Investigation complete; no suspect identified
01d2ec6ebc9c0e140eb5addcdcfac1fb1d881d8b295ed5674dbfa72cccda6504,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.535879,51.480605,On or near SNOWDON CLOSE,E01014571,Bristol 012A,Investigation complete; no suspect identified
14362977c63f849ccacdfa04283a080509dc7a2479c20b6d011d44cd08a0d6c5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.644475,51.504317,On or near DE CLIFFORD ROAD,E01014639,Bristol 003D,Investigation complete; no suspect identified
24b487f6d09711f8c8a883332bf1f55bc7e405bbcc595dc96e5bd29ad8eb6440,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.646839,51.504430,On or near REDWICK CLOSE,E01014640,Bristol 003E,Investigation complete; no suspect identified
46b7b875bb74f5c3404af83a4ad6ba0a58db72a0563b54911956198136884bcf,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.803755,51.473328,On or near HIGHFIELD DRIVE,E01014794,North Somerset 002C,Investigation complete; no suspect identified
1dbb9ff6fbf586bb005f2023120ba39e6bffe2156ee07763d2670f6a15b10986,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.644684,51.504829,On or near VINCENT CLOSE,E01014639,Bristol 003D,Investigation complete; no suspect identified
a18737db785121da9cf33084bb3804119f3d9445b0e79aa7ff3af233f3e36d7f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.427686,51.292134,On or near ST MARYS RISE,E01014450,Bath and North East Somerset 024C,Investigation complete; no suspect identified
b7e6e156cb2d3be8a7f46a3f73ae82f6a4b8c37ce6423339dfa0c8d5891ff80c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.443320,51.296787,On or near SPRINGFIELD BUILDINGS,E01014449,Bath and North East Somerset 024B,Investigation complete; no suspect identified
aca0038f43bd08e8472befd98fe70ebdf587f90de81ebb549724d82cfea2295f,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.548829,51.393362,On or near GIBBET LANE,E01014446,Bath and North East Somerset 020D,Investigation complete; no suspect identified
ce5de7de2e4db20879f87d5796d6e9b6c536dc64867aa3f2d0aa81141acfb080,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-3.012443,51.287197,On or near HILL VIEW,E01032633,Sedgemoor 002G,Investigation complete; no suspect identified
70d3960609a43dcdb507f877b8f9a4cb846d2090c0e6bfa91384e1ef41bec8dd,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.935431,51.161831,On or near SEDGEMOOR ROAD,E01029152,Sedgemoor 006D,Investigation complete; no suspect identified
db6cf9df2a18398dd3d48556d906ffd143b144846c014677733111924c5f01f7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.816812,51.041557,On or near BARRYMORE CLOSE,E01029201,South Somerset 004B,Investigation complete; no suspect identified
b3f65417dfcd409f401d20e47e5fe785f773bfc2c3c31de08c61b97fda358331,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.526501,51.465298,On or near SUNNY BANK,E01014674,Bristol 027B,Investigation complete; no suspect identified
c73216abaf8e2b6b58e8d2d5d341b808353c412fdead4bfba38b170bee2b32ba,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
817ccee008ab7ba77a856b824d1362f9e0d18e6217dc80b5634f911b0d5e2b41,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.416016,51.556890,On or near DRYLEAZE,E01015014,South Gloucestershire 006A,Investigation complete; no suspect identified
9ecf05cdb3af518becf8b73e3a6fe4b9ee75e7ce27356669b295ec24a10bf70c,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.506538,51.473317,On or near Parking Area,E01014976,South Gloucestershire 026F,Investigation complete; no suspect identified
c3ac2cd24b573ea501d255cb69c7e4f991160fcffefad4eebe14467e99e344ab,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.488584,51.492186,On or near SPRINGFIELD AVENUE,E01014968,South Gloucestershire 023D,Investigation complete; no suspect identified
b8a0d1df96455b3cd111857ea315321ba9317499ea719e151d03412027d58daa,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-0.153617,50.831609,On or near COLBOURNE ROAD,E01016876,Brighton and Hove 020D,Investigation complete; no suspect identified
e91412d9287e2a668aab691a10a0b12de6cc2db66a061b022c8a77f0f4fb92c5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.595031,51.507905,On or near JENNY LANE,E01014690,Bristol 002C,Investigation complete; no suspect identified
3e235c0f58ac0a839e349c40234f3c872cc64b306b40749146cf96f43c6d1ce5,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.794810,50.908522,On or near OLD HITCHEN,E01029189,South Somerset 017A,Investigation complete; no suspect identified
564d11f3035803cc160fd204c761c04e7f0dfbf35fe28188621bd10ae6f9c8ae,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.935431,51.161831,On or near SEDGEMOOR ROAD,E01029152,Sedgemoor 006D,Investigation complete; no suspect identified
295c2291d66fd5bf7c69976314a81140d63a896141433c2a83ca9822a347c23d,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.611876,51.464992,On or near WHATLEY ROAD,E01014553,Bristol 026C,Investigation complete; no suspect identified
f57f9f94ae644b5b4f302fa1b2d23eabd26c76f16adbe0a6897a198ec76fa533,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.962952,51.332880,On or near BAILDON ROAD,E01014832,North Somerset 021D,Investigation complete; no suspect identified
ff4ec649ce5caf96647e0cf387f9563e157debdd2ef651bf112a96d658089121,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,,,No location,,,Investigation complete; no suspect identified
41216438bf4fd908bb0252c0c945742ca2628148037cab6dcc088cc521550ed3,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.962375,51.323857,On or near DUNSTER CRESCENT,E01014834,North Somerset 025D,Investigation complete; no suspect identified
accd749fb732f416c114f1ad80358e5e6eeb6bffc323cbfd4de18c8db0b4eb4e,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.561977,51.428241,On or near WOOTTON PARK,E01014645,Bristol 042A,Investigation complete; no suspect identified
e96ed06fc37b7e735e891dd45287dd153ca5f56e050b97c7cba101171ad98aa7,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.562922,51.453611,On or near AIKEN STREET,E01014658,Bristol 056B,Investigation complete; no suspect identified
daa0c846ea45117c2473f0714bd966b8f96d225c9c01337f69b5a4edf50bb478,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.599611,51.441857,On or near WARDEN ROAD,E01033361,Bristol 039F,Investigation complete; no suspect identified
6597e4ca962eb816bd14affad13c4895fa648a9d2bac6850225d53f1aac85354,2020-03,Avon and Somerset Constabulary,Avon and Somerset Constabulary,-2.573241,51.490346,On or near HOLTON ROAD,E01014662,Bristol 010D,Investigation complete; no suspect identified
